,source,band,zbound,zvalue
1402,../1024/data/frame_00986,B8,zmin,-0.005138355835207306
1403,../1024/data/frame_00986,B8,zmax,0.004948855626529334
1404,../1024/data/frame_00987,B3,zmin,6.4298601150512695
1405,../1024/data/frame_00987,B3,zmax,80.63585225400054
1406,../1024/data/frame_00987,B4,zmin,31.610994338989258
1407,../1024/data/frame_00987,B4,zmax,197.6814727783203
1408,../1024/data/frame_00987,B5,zmin,640.6503320352447
1409,../1024/data/frame_00987,B5,zmax,1997.516804130506
1410,../1024/data/frame_00987,B6,zmin,19.183395395315102
1411,../1024/data/frame_00987,B6,zmax,108.6248441284009
1412,../1024/data/frame_00987,B7,zmin,0.002920852980410718
1413,../1024/data/frame_00987,B7,zmax,0.03526698399459853
1414,../1024/data/frame_00987,B8,zmin,-0.004337243078625005
1415,../1024/data/frame_00987,B8,zmax,0.004149345852443707
1416,../1024/data/frame_00988,B3,zmin,5.426571846008301
1417,../1024/data/frame_00988,B3,zmax,92.87028557208207
1418,../1024/data/frame_00988,B4,zmin,31.049861907958984
1419,../1024/data/frame_00988,B4,zmax,244.71694872323746
1420,../1024/data/frame_00988,B5,zmin,641.1036814474494
1421,../1024/data/frame_00988,B5,zmax,2338.95499934134
1422,../1024/data/frame_00988,B6,zmin,19.250616129968357
1423,../1024/data/frame_00988,B6,zmax,103.00579412129348
1424,../1024/data/frame_00988,B7,zmin,0.002888261376884309
1425,../1024/data/frame_00988,B7,zmax,0.059334334557435656
1426,../1024/data/frame_00988,B8,zmin,-0.00570624462379259
1427,../1024/data/frame_00988,B8,zmax,0.017682689786144
1428,../1024/data/frame_00989,B3,zmin,5.860293388366699
1429,../1024/data/frame_00989,B3,zmax,62.5264876732478
1430,../1024/data/frame_00989,B4,zmin,26.670988082885742
1431,../1024/data/frame_00989,B4,zmax,149.96333224261312
1432,../1024/data/frame_00989,B5,zmin,588.1141771692639
1433,../1024/data/frame_00989,B5,zmax,983.6080002438816
1434,../1024/data/frame_00989,B6,zmin,16.526151714453146
1435,../1024/data/frame_00989,B6,zmax,53.851238732457865
1436,../1024/data/frame_00989,B7,zmin,0.00046302387673361465
1437,../1024/data/frame_00989,B7,zmax,0.009528876814265928
1438,../1024/data/frame_00989,B8,zmin,-0.003600751403571835
1439,../1024/data/frame_00989,B8,zmax,0.004022005419308678
1440,../1024/data/frame_00995,B3,zmin,4.173705577850342
1441,../1024/data/frame_00995,B3,zmax,83.28082683996438
1442,../1024/data/frame_00995,B4,zmin,23.9112606048584
1443,../1024/data/frame_00995,B4,zmax,213.78599424959583
1444,../1024/data/frame_00995,B5,zmin,587.8439427282518
1445,../1024/data/frame_00995,B5,zmax,2152.6930022603574
1446,../1024/data/frame_00995,B6,zmin,16.326346246033943
1447,../1024/data/frame_00995,B6,zmax,137.40870677047354
1448,../1024/data/frame_00995,B7,zmin,0.0004515591098835534
1449,../1024/data/frame_00995,B7,zmax,0.07934213104156822
1450,../1024/data/frame_00995,B8,zmin,-0.0046017926615610745
1451,../1024/data/frame_00995,B8,zmax,0.04055296203114595
1452,../1024/data/frame_00996,B3,zmin,9.082515716552734
1453,../1024/data/frame_00996,B3,zmax,348.45707091870173
1454,../1024/data/frame_00996,B4,zmin,33.744651794433594
1455,../1024/data/frame_00996,B4,zmax,1155.492409246945
1456,../1024/data/frame_00996,B5,zmin,708.5644574482558
1457,../1024/data/frame_00996,B5,zmax,6658.18926588306
1458,../1024/data/frame_00996,B6,zmin,20.707685618129926
1459,../1024/data/frame_00996,B6,zmax,966.3684268256472
1460,../1024/data/frame_00996,B7,zmin,0.0045426781186071775
1461,../1024/data/frame_00996,B7,zmax,1.7882729358179017
1462,../1024/data/frame_00996,B8,zmin,-0.018668285209273272
1463,../1024/data/frame_00996,B8,zmax,0.16741214071619284
1464,../1024/data/frame_00997,B3,zmin,2.6837143898010254
1465,../1024/data/frame_00997,B3,zmax,90.31023756096145
1466,../1024/data/frame_00997,B4,zmin,22.05357551574707
1467,../1024/data/frame_00997,B4,zmax,236.8405481356042
1468,../1024/data/frame_00997,B5,zmin,578.9572990220851
1469,../1024/data/frame_00997,B5,zmax,2324.46102051409
1470,../1024/data/frame_00997,B6,zmin,15.151422104573314
1471,../1024/data/frame_00997,B6,zmax,146.64238561984806
1472,../1024/data/frame_00997,B7,zmin,1.5010594341841266e-05
1473,../1024/data/frame_00997,B7,zmax,0.08704328393306013
1474,../1024/data/frame_00997,B8,zmin,-0.004947275486812275
1475,../1024/data/frame_00997,B8,zmax,0.039919892873261385
1476,../1024/data/frame_00998,B3,zmin,9.001102447509766
1477,../1024/data/frame_00998,B3,zmax,344.66588366485297
1478,../1024/data/frame_00998,B4,zmin,33.28522872924805
1479,../1024/data/frame_00998,B4,zmax,1249.9793226471859
1480,../1024/data/frame_00998,B5,zmin,693.0597411648234
1481,../1024/data/frame_00998,B5,zmax,6660.070552906278
1482,../1024/data/frame_00998,B6,zmin,20.417357484538233
1483,../1024/data/frame_00998,B6,zmax,1375.6824869553232
1484,../1024/data/frame_00998,B7,zmin,0.0048806579761521
1485,../1024/data/frame_00998,B7,zmax,1.928642304027669
1486,../1024/data/frame_00998,B8,zmin,-0.016178316013318025
1487,../1024/data/frame_00998,B8,zmax,0.1814598717872652
1488,../1024/data/frame_01000,B3,zmin,5.156840801239014
1489,../1024/data/frame_01000,B3,zmax,61.59112097400283
1490,../1024/data/frame_01000,B4,zmin,24.21599006652832
1491,../1024/data/frame_01000,B4,zmax,144.81532795146924
1492,../1024/data/frame_01000,B5,zmin,599.7195299695547
1493,../1024/data/frame_01000,B5,zmax,1607.5563659217828
1494,../1024/data/frame_01000,B6,zmin,15.871039824741574
1495,../1024/data/frame_01000,B6,zmax,80.25875262995245
1496,../1024/data/frame_01000,B7,zmin,-0.00015844022891548336
1497,../1024/data/frame_01000,B7,zmax,0.04563994170213841
1498,../1024/data/frame_01000,B8,zmin,-0.006351862743096268
1499,../1024/data/frame_01000,B8,zmax,0.013368547008057246
1500,../1024/data/frame_01001,B3,zmin,7.850793838500977
1501,../1024/data/frame_01001,B3,zmax,113.58358754349256
1502,../1024/data/frame_01001,B4,zmin,31.231233596801758
1503,../1024/data/frame_01001,B4,zmax,280.80053381647554
1504,../1024/data/frame_01001,B5,zmin,659.796830965655
1505,../1024/data/frame_01001,B5,zmax,2878.495102523799
1506,../1024/data/frame_01001,B6,zmin,18.670152058049375
1507,../1024/data/frame_01001,B6,zmax,188.14249410784032
1508,../1024/data/frame_01001,B7,zmin,0.0023450753402705477
1509,../1024/data/frame_01001,B7,zmax,0.20244540726632923
1510,../1024/data/frame_01001,B8,zmin,-0.015811359348049107
1511,../1024/data/frame_01001,B8,zmax,0.09259882196902164
1512,../1024/data/frame_01002,B3,zmin,5.306702136993408
1513,../1024/data/frame_01002,B3,zmax,62.173207961581575
1514,../1024/data/frame_01002,B4,zmin,19.97895622253418
1515,../1024/data/frame_01002,B4,zmax,144.52657103976725
1516,../1024/data/frame_01002,B5,zmin,552.9326249582718
1517,../1024/data/frame_01002,B5,zmax,1731.5687161046726
1518,../1024/data/frame_01002,B6,zmin,15.096292398007447
1519,../1024/data/frame_01002,B6,zmax,68.86340958875152
1520,../1024/data/frame_01002,B7,zmin,0.00032085954838724935
1521,../1024/data/frame_01002,B7,zmax,0.031140222387298203
1522,../1024/data/frame_01002,B8,zmin,-0.003252805724930654
1523,../1024/data/frame_01002,B8,zmax,0.023731247952117167
1524,../1024/data/frame_01003,B3,zmin,1.9386110305786133
1525,../1024/data/frame_01003,B3,zmax,43.75629556842471
1526,../1024/data/frame_01003,B4,zmin,19.06989288330078
1527,../1024/data/frame_01003,B4,zmax,79.98473646510637
1528,../1024/data/frame_01003,B5,zmin,520.462167978945
1529,../1024/data/frame_01003,B5,zmax,1007.9808452536595
1530,../1024/data/frame_01003,B6,zmin,12.848427300519754
1531,../1024/data/frame_01003,B6,zmax,43.97294387989221
1532,../1024/data/frame_01003,B7,zmin,-0.0013490078711936623
1533,../1024/data/frame_01003,B7,zmax,0.018109361529775526
1534,../1024/data/frame_01003,B8,zmin,-0.003408002624266922
1535,../1024/data/frame_01003,B8,zmax,0.013324053577208205
1536,../1024/data/frame_01004,B3,zmin,6.353862285614014
1537,../1024/data/frame_01004,B3,zmax,65.46726822592385
1538,../1024/data/frame_01004,B4,zmin,23.766490936279297
1539,../1024/data/frame_01004,B4,zmax,105.43684752552451
1540,../1024/data/frame_01004,B5,zmin,565.3402410938245
1541,../1024/data/frame_01004,B5,zmax,1283.3810355364353
1542,../1024/data/frame_01004,B6,zmin,16.096373255065952
1543,../1024/data/frame_01004,B6,zmax,60.47127128492103
1544,../1024/data/frame_01004,B7,zmin,0.0012177306224765059
1545,../1024/data/frame_01004,B7,zmax,0.021480869719127247
1546,../1024/data/frame_01004,B8,zmin,-0.004716619613567745
1547,../1024/data/frame_01004,B8,zmax,0.006566827684825832
1548,../1024/data/frame_01005,B3,zmin,5.767837047576904
1549,../1024/data/frame_01005,B3,zmax,67.13846889859296
1550,../1024/data/frame_01005,B4,zmin,23.510425567626953
1551,../1024/data/frame_01005,B4,zmax,112.09093363616739
1552,../1024/data/frame_01005,B5,zmin,564.5403708543465
1553,../1024/data/frame_01005,B5,zmax,1399.367630117736
1554,../1024/data/frame_01005,B6,zmin,14.694191794335232
1555,../1024/data/frame_01005,B6,zmax,75.5692457779063
1556,../1024/data/frame_01005,B7,zmin,0.000991200803427114
1557,../1024/data/frame_01005,B7,zmax,0.014612765264782161
1558,../1024/data/frame_01005,B8,zmin,-0.003775133722649352
1559,../1024/data/frame_01005,B8,zmax,0.003672208633199354
1560,../1024/data/frame_01006,B3,zmin,6.898815631866455
1561,../1024/data/frame_01006,B3,zmax,79.33790351610271
1562,../1024/data/frame_01006,B4,zmin,26.10063934326172
1563,../1024/data/frame_01006,B4,zmax,173.22460065631873
1564,../1024/data/frame_01006,B5,zmin,589.4504160984253
1565,../1024/data/frame_01006,B5,zmax,1180.3460411127207
1566,../1024/data/frame_01006,B6,zmin,16.53982652411798
1567,../1024/data/frame_01006,B6,zmax,119.22087643992121
1568,../1024/data/frame_01006,B7,zmin,0.0015923327301580893
1569,../1024/data/frame_01006,B7,zmax,0.06877614448229181
1570,../1024/data/frame_01006,B8,zmin,-0.003210624004667184
1571,../1024/data/frame_01006,B8,zmax,0.006318026317031915
1572,../1024/data/frame_01007,B3,zmin,6.207114219665527
1573,../1024/data/frame_01007,B3,zmax,83.68315128510392
1574,../1024/data/frame_01007,B4,zmin,25.314804077148438
1575,../1024/data/frame_01007,B4,zmax,186.86453247070312
1576,../1024/data/frame_01007,B5,zmin,583.546744873888
1577,../1024/data/frame_01007,B5,zmax,2157.2353182138277
1578,../1024/data/frame_01007,B6,zmin,16.315859328724976
1579,../1024/data/frame_01007,B6,zmax,127.96530166954612
1580,../1024/data/frame_01007,B7,zmin,0.0005519070922646703
1581,../1024/data/frame_01007,B7,zmax,0.06676878795691807
1582,../1024/data/frame_01007,B8,zmin,-0.0035391536070890467
1583,../1024/data/frame_01007,B8,zmax,0.006344138668864952
1584,../1024/data/frame_01008,B3,zmin,5.222006797790527
1585,../1024/data/frame_01008,B3,zmax,80.84199939476446
1586,../1024/data/frame_01008,B4,zmin,24.943090438842773
1587,../1024/data/frame_01008,B4,zmax,112.88450926367945
1588,../1024/data/frame_01008,B5,zmin,575.4355609320874
1589,../1024/data/frame_01008,B5,zmax,1309.49494840499
1590,../1024/data/frame_01008,B6,zmin,15.875959167912146
1591,../1024/data/frame_01008,B6,zmax,81.56633037152812
1592,../1024/data/frame_01008,B7,zmin,0.0007365964648822433
1593,../1024/data/frame_01008,B7,zmax,0.0479237558205557
1594,../1024/data/frame_01008,B8,zmin,-0.0044516170756601576
1595,../1024/data/frame_01008,B8,zmax,0.019199139165717926
1596,../1024/data/frame_01009,B3,zmin,6.059420108795166
1597,../1024/data/frame_01009,B3,zmax,80.12728252000383
1598,../1024/data/frame_01009,B4,zmin,26.972126007080078
1599,../1024/data/frame_01009,B4,zmax,179.65908532481367
1600,../1024/data/frame_01009,B5,zmin,597.408130411502
1601,../1024/data/frame_01009,B5,zmax,1442.5024670382297
1602,../1024/data/frame_01009,B6,zmin,16.263210554251128
1603,../1024/data/frame_01009,B6,zmax,119.78925393715085
1604,../1024/data/frame_01009,B7,zmin,0.0013792599304587759
1605,../1024/data/frame_01009,B7,zmax,0.07173650074504244
1606,../1024/data/frame_01009,B8,zmin,-0.004227743271929575
1607,../1024/data/frame_01009,B8,zmax,0.007276661789603255
1608,../1024/data/frame_01010,B3,zmin,3.2386879920959473
1609,../1024/data/frame_01010,B3,zmax,79.34072424261305
1610,../1024/data/frame_01010,B4,zmin,24.60253143310547
1611,../1024/data/frame_01010,B4,zmax,112.61612760377305
1612,../1024/data/frame_01010,B5,zmin,571.5572096395242
1613,../1024/data/frame_01010,B5,zmax,1249.6857120796722
1614,../1024/data/frame_01010,B6,zmin,15.781395013148455
1615,../1024/data/frame_01010,B6,zmax,76.29422568297167
1616,../1024/data/frame_01010,B7,zmin,0.00022277470254730458
1617,../1024/data/frame_01010,B7,zmax,0.0461934816718502
1618,../1024/data/frame_01010,B8,zmin,-0.00384352260386265
1619,../1024/data/frame_01010,B8,zmax,0.019045738936721714
1620,../1024/data/frame_01013,B3,zmin,2.0168349742889404
1621,../1024/data/frame_01013,B3,zmax,70.73284711485593
1622,../1024/data/frame_01013,B4,zmin,17.28451919555664
1623,../1024/data/frame_01013,B4,zmax,157.0836756910655
1624,../1024/data/frame_01013,B5,zmin,510.76438995510125
1625,../1024/data/frame_01013,B5,zmax,1645.5104737519353
1626,../1024/data/frame_01013,B6,zmin,12.447617635221716
1627,../1024/data/frame_01013,B6,zmax,112.29486686008427
1628,../1024/data/frame_01013,B7,zmin,-0.0007930346379832316
1629,../1024/data/frame_01013,B7,zmax,0.05041994845924469
1630,../1024/data/frame_01013,B8,zmin,-0.0033983122091335656
1631,../1024/data/frame_01013,B8,zmax,0.03746059766251606
1632,../1024/data/frame_01014,B3,zmin,3.1183667182922363
1633,../1024/data/frame_01014,B3,zmax,74.25474889312595
1634,../1024/data/frame_01014,B4,zmin,15.622878074645996
1635,../1024/data/frame_01014,B4,zmax,171.58399997152947
1636,../1024/data/frame_01014,B5,zmin,494.51455996094893
1637,../1024/data/frame_01014,B5,zmax,1871.654742927398
1638,../1024/data/frame_01014,B6,zmin,11.860650733252854
1639,../1024/data/frame_01014,B6,zmax,112.65968934994176
1640,../1024/data/frame_01014,B7,zmin,-0.0015523064706493693
1641,../1024/data/frame_01014,B7,zmax,0.06212708625902406
1642,../1024/data/frame_01014,B8,zmin,-0.004337191433037923
1643,../1024/data/frame_01014,B8,zmax,0.03896333361497058
1644,../1024/data/frame_01017,B3,zmin,7.41982889175415
1645,../1024/data/frame_01017,B3,zmax,106.83129209274175
1646,../1024/data/frame_01017,B4,zmin,29.370620727539062
1647,../1024/data/frame_01017,B4,zmax,256.4072485731697
1648,../1024/data/frame_01017,B5,zmin,601.4278170428225
1649,../1024/data/frame_01017,B5,zmax,2523.125317585358
1650,../1024/data/frame_01017,B6,zmin,18.496813678950765
1651,../1024/data/frame_01017,B6,zmax,196.41205669974
1652,../1024/data/frame_01017,B7,zmin,-0.0032126478473507485
1653,../1024/data/frame_01017,B7,zmax,0.14128951402544915
1654,../1024/data/frame_01017,B8,zmin,-0.005486940881258014
1655,../1024/data/frame_01017,B8,zmax,0.01885248684998216
1656,../1024/data/frame_01018,B3,zmin,5.5350422859191895
1657,../1024/data/frame_01018,B3,zmax,83.29061547415795
1658,../1024/data/frame_01018,B4,zmin,25.477985382080078
1659,../1024/data/frame_01018,B4,zmax,202.49736709383194
1660,../1024/data/frame_01018,B5,zmin,587.5018669726253
1661,../1024/data/frame_01018,B5,zmax,2064.7198993788966
1662,../1024/data/frame_01018,B6,zmin,16.936446870257356
1663,../1024/data/frame_01018,B6,zmax,91.58786393806488
1664,../1024/data/frame_01018,B7,zmin,0.0014121846588191307
1665,../1024/data/frame_01018,B7,zmax,0.030948176418111265
1666,../1024/data/frame_01018,B8,zmin,-0.0034305248076616085
1667,../1024/data/frame_01018,B8,zmax,0.004927782648264904
1668,../1024/data/frame_01019,B3,zmin,3.4275548458099365
1669,../1024/data/frame_01019,B3,zmax,97.24060197561559
1670,../1024/data/frame_01019,B4,zmin,16.146923065185547
1671,../1024/data/frame_01019,B4,zmax,228.88443187884795
1672,../1024/data/frame_01019,B5,zmin,488.54323171977273
1673,../1024/data/frame_01019,B5,zmax,2198.280811903877
1674,../1024/data/frame_01019,B6,zmin,11.979376993983859
1675,../1024/data/frame_01019,B6,zmax,109.30042519885686
1676,../1024/data/frame_01019,B7,zmin,-0.0015823943514557109
1677,../1024/data/frame_01019,B7,zmax,0.056139972803406005
1678,../1024/data/frame_01019,B8,zmin,-0.0038304898517154042
1679,../1024/data/frame_01019,B8,zmax,0.0035956117252659847
1680,../1024/data/frame_01020,B3,zmin,1.6985684633255005
1681,../1024/data/frame_01020,B3,zmax,58.95343786329326
1682,../1024/data/frame_01020,B4,zmin,27.11581039428711
1683,../1024/data/frame_01020,B4,zmax,130.25712460301668
1684,../1024/data/frame_01020,B5,zmin,584.3801509312492
1685,../1024/data/frame_01020,B5,zmax,1333.9667265689234
1686,../1024/data/frame_01020,B6,zmin,16.914456067263146
1687,../1024/data/frame_01020,B6,zmax,74.35184784843182
1688,../1024/data/frame_01020,B7,zmin,0.0019867841891582985
1689,../1024/data/frame_01020,B7,zmax,0.018715683487018773
1690,../1024/data/frame_01020,B8,zmin,-0.004118726747444813
1691,../1024/data/frame_01020,B8,zmax,0.004073910991050913
1692,../1024/data/frame_01022,B3,zmin,2.109236240386963
1693,../1024/data/frame_01022,B3,zmax,57.09020443387162
1694,../1024/data/frame_01022,B4,zmin,20.270235061645508
1695,../1024/data/frame_01022,B4,zmax,97.90122810815892
1696,../1024/data/frame_01022,B5,zmin,533.1758027355284
1697,../1024/data/frame_01022,B5,zmax,1216.8701831739445
1698,../1024/data/frame_01022,B6,zmin,12.634972640356928
1699,../1024/data/frame_01022,B6,zmax,66.81930120348198
1700,../1024/data/frame_01022,B7,zmin,6.435028810739519e-06
1701,../1024/data/frame_01022,B7,zmax,0.03169319647393835
1702,../1024/data/frame_01022,B8,zmin,-0.003685889724694718
1703,../1024/data/frame_01022,B8,zmax,0.011740562592129718
1704,../1024/data/frame_01023,B3,zmin,3.098700761795044
1705,../1024/data/frame_01023,B3,zmax,56.67542976160715
1706,../1024/data/frame_01023,B4,zmin,20.180660247802734
1707,../1024/data/frame_01023,B4,zmax,103.25013918831756
1708,../1024/data/frame_01023,B5,zmin,524.0694647766343
1709,../1024/data/frame_01023,B5,zmax,1275.8682953239281
1710,../1024/data/frame_01023,B6,zmin,11.941382757268046
1711,../1024/data/frame_01023,B6,zmax,71.2983524371709
1712,../1024/data/frame_01023,B7,zmin,-0.00020375084152890515
1713,../1024/data/frame_01023,B7,zmax,0.03178814390951097
1714,../1024/data/frame_01023,B8,zmin,-0.004343469336947753
1715,../1024/data/frame_01023,B8,zmax,0.011812445178949202
1716,../1024/data/frame_01027,B3,zmin,1.3141993284225464
1717,../1024/data/frame_01027,B3,zmax,48.16241972463318
1718,../1024/data/frame_01027,B4,zmin,15.525115013122559
1719,../1024/data/frame_01027,B4,zmax,79.3434918533441
1720,../1024/data/frame_01027,B5,zmin,474.8107578927851
1721,../1024/data/frame_01027,B5,zmax,1013.642150027011
1722,../1024/data/frame_01027,B6,zmin,10.68255386404461
1723,../1024/data/frame_01027,B6,zmax,35.439761874562336
1724,../1024/data/frame_01027,B7,zmin,-0.0015034922365270678
1725,../1024/data/frame_01027,B7,zmax,0.005999806022268782
1726,../1024/data/frame_01027,B8,zmin,-0.004192881322623453
1727,../1024/data/frame_01027,B8,zmax,0.003263916398425934
1728,../1024/data/frame_01028,B3,zmin,5.10215425491333
1729,../1024/data/frame_01028,B3,zmax,56.5157919550789
1730,../1024/data/frame_01028,B4,zmin,22.52537727355957
1731,../1024/data/frame_01028,B4,zmax,134.28332734066316
1732,../1024/data/frame_01028,B5,zmin,543.6297482364411
1733,../1024/data/frame_01028,B5,zmax,1624.623898842301
1734,../1024/data/frame_01028,B6,zmin,13.558622233357836
1735,../1024/data/frame_01028,B6,zmax,81.44720255564286
1736,../1024/data/frame_01028,B7,zmin,0.0001131436139775661
1737,../1024/data/frame_01028,B7,zmax,0.012803357441433287
1738,../1024/data/frame_01028,B8,zmin,-0.004518292686830572
1739,../1024/data/frame_01028,B8,zmax,0.02461953952524491
1740,../1024/data/frame_01029,B3,zmin,2.7836382389068604
1741,../1024/data/frame_01029,B3,zmax,80.84809015719495
1742,../1024/data/frame_01029,B4,zmin,20.34173011779785
1743,../1024/data/frame_01029,B4,zmax,206.48287016772423
1744,../1024/data/frame_01029,B5,zmin,520.096429058756
1745,../1024/data/frame_01029,B5,zmax,2069.9476487113398
1746,../1024/data/frame_01029,B6,zmin,13.858434827019929
1747,../1024/data/frame_01029,B6,zmax,99.06918609095322
1748,../1024/data/frame_01029,B7,zmin,0.0005263162876338202
1749,../1024/data/frame_01029,B7,zmax,0.05313062626917319
1750,../1024/data/frame_01029,B8,zmin,-0.003288543994488404
1751,../1024/data/frame_01029,B8,zmax,0.004337290160427246
1752,../1024/data/frame_01030,B3,zmin,3.942819833755493
1753,../1024/data/frame_01030,B3,zmax,53.13916714676828
1754,../1024/data/frame_01030,B4,zmin,24.941665649414062
1755,../1024/data/frame_01030,B4,zmax,94.90977890278384
1756,../1024/data/frame_01030,B5,zmin,565.1380537252592
1757,../1024/data/frame_01030,B5,zmax,1225.3539093608902
1758,../1024/data/frame_01030,B6,zmin,15.404876058947316
1759,../1024/data/frame_01030,B6,zmax,49.1048521132545
1760,../1024/data/frame_01030,B7,zmin,0.0007608390572651008
1761,../1024/data/frame_01030,B7,zmax,0.012396082028026747
1762,../1024/data/frame_01030,B8,zmin,-0.004097940332862162
1763,../1024/data/frame_01030,B8,zmax,0.004472058502854044
1764,../1024/data/frame_01031,B3,zmin,3.9894144535064697
1765,../1024/data/frame_01031,B3,zmax,77.42316961767665
1766,../1024/data/frame_01031,B4,zmin,24.260770797729492
1767,../1024/data/frame_01031,B4,zmax,181.01770693414
1768,../1024/data/frame_01031,B5,zmin,562.955356840702
1769,../1024/data/frame_01031,B5,zmax,1777.9401849519836
1770,../1024/data/frame_01031,B6,zmin,14.829023466631828
1771,../1024/data/frame_01031,B6,zmax,102.46826715707874
1772,../1024/data/frame_01031,B7,zmin,0.0007719997356697275
1773,../1024/data/frame_01031,B7,zmax,0.057686990834034495
1774,../1024/data/frame_01031,B8,zmin,-0.0037767856101851996
1775,../1024/data/frame_01031,B8,zmax,0.003866427169680696
1776,../1024/data/frame_01033,B3,zmin,5.444570541381836
1777,../1024/data/frame_01033,B3,zmax,51.95670566938965
1778,../1024/data/frame_01033,B4,zmin,22.822349548339844
1779,../1024/data/frame_01033,B4,zmax,83.88949162150035
1780,../1024/data/frame_01033,B5,zmin,549.2429688734758
1781,../1024/data/frame_01033,B5,zmax,1083.8242023361033
1782,../1024/data/frame_01033,B6,zmin,14.17354295522522
1783,../1024/data/frame_01033,B6,zmax,49.597083429155674
1784,../1024/data/frame_01033,B7,zmin,0.0001391687282160235
1785,../1024/data/frame_01033,B7,zmax,0.009321496977315604
1786,../1024/data/frame_01033,B8,zmin,-0.004203015715591222
1787,../1024/data/frame_01033,B8,zmax,0.008498886394179488
1788,../1024/data/frame_01038,B3,zmin,5.198168754577637
1789,../1024/data/frame_01038,B3,zmax,56.546905532031225
1790,../1024/data/frame_01038,B4,zmin,22.808717727661133
1791,../1024/data/frame_01038,B4,zmax,109.64463473929025
1792,../1024/data/frame_01038,B5,zmin,547.2137915410657
1793,../1024/data/frame_01038,B5,zmax,1369.4244973116906
1794,../1024/data/frame_01038,B6,zmin,14.376535458433562
1795,../1024/data/frame_01038,B6,zmax,74.93843633820529
1796,../1024/data/frame_01038,B7,zmin,0.0010579148592365464
1797,../1024/data/frame_01038,B7,zmax,0.02879472347298194
1798,../1024/data/frame_01038,B8,zmin,-0.0033883897742356204
1799,../1024/data/frame_01038,B8,zmax,0.019976397612624014
1800,../1024/data/frame_01039,B3,zmin,3.797431707382202
1801,../1024/data/frame_01039,B3,zmax,64.93721544949376
1802,../1024/data/frame_01039,B4,zmin,20.215457916259766
1803,../1024/data/frame_01039,B4,zmax,124.53034973144531
1804,../1024/data/frame_01039,B5,zmin,523.6090273378042
1805,../1024/data/frame_01039,B5,zmax,1431.824911183532
1806,../1024/data/frame_01039,B6,zmin,13.870448349428573
1807,../1024/data/frame_01039,B6,zmax,83.30669784628984
1808,../1024/data/frame_01039,B7,zmin,-0.0011800628412182523
1809,../1024/data/frame_01039,B7,zmax,0.048113476208544156
1810,../1024/data/frame_01039,B8,zmin,-0.0037526448775323266
1811,../1024/data/frame_01039,B8,zmax,0.011771167123424697
1812,../1024/data/frame_01040,B3,zmin,4.970858097076416
1813,../1024/data/frame_01040,B3,zmax,70.01562055825741
1814,../1024/data/frame_01040,B4,zmin,23.126766204833984
1815,../1024/data/frame_01040,B4,zmax,168.31205934660724
1816,../1024/data/frame_01040,B5,zmin,548.252413519857
1817,../1024/data/frame_01040,B5,zmax,1799.1782592782743
1818,../1024/data/frame_01040,B6,zmin,14.531091594387739
1819,../1024/data/frame_01040,B6,zmax,76.96094517560294
1820,../1024/data/frame_01040,B7,zmin,0.0003299404646009076
1821,../1024/data/frame_01040,B7,zmax,0.040562378626370965
1822,../1024/data/frame_01040,B8,zmin,-0.002998895398426088
1823,../1024/data/frame_01040,B8,zmax,0.002890994132337884
1824,../1024/data/frame_01041,B3,zmin,8.04942798614502
1825,../1024/data/frame_01041,B3,zmax,332.14388063069737
1826,../1024/data/frame_01041,B4,zmin,30.68077278137207
1827,../1024/data/frame_01041,B4,zmax,972.6622728756615
1828,../1024/data/frame_01041,B5,zmin,618.0013756808926
1829,../1024/data/frame_01041,B5,zmax,6101.731187146436
1830,../1024/data/frame_01041,B6,zmin,17.34425245267234
1831,../1024/data/frame_01041,B6,zmax,846.9623950038242
1832,../1024/data/frame_01041,B7,zmin,0.003216473031603861
1833,../1024/data/frame_01041,B7,zmax,0.6849602885529682
1834,../1024/data/frame_01041,B8,zmin,-0.004677228929904603
1835,../1024/data/frame_01041,B8,zmax,0.08464408263176583
1836,../1024/data/frame_01042,B3,zmin,6.9423418045043945
1837,../1024/data/frame_01042,B3,zmax,320.1966604779956
1838,../1024/data/frame_01042,B4,zmin,28.843772888183594
1839,../1024/data/frame_01042,B4,zmax,948.7937539422779
1840,../1024/data/frame_01042,B5,zmin,588.5588334132163
1841,../1024/data/frame_01042,B5,zmax,6413.5884246459855
1842,../1024/data/frame_01042,B6,zmin,16.868577742872745
1843,../1024/data/frame_01042,B6,zmax,815.6182886196782
1844,../1024/data/frame_01042,B7,zmin,0.002878160204953091
1845,../1024/data/frame_01042,B7,zmax,0.6538898904613438
1846,../1024/data/frame_01042,B8,zmin,-0.003954757539778701
1847,../1024/data/frame_01042,B8,zmax,0.07269521795055464
1848,../1024/data/frame_01043,B3,zmin,6.508284568786621
1849,../1024/data/frame_01043,B3,zmax,278.6436459383082
1850,../1024/data/frame_01043,B4,zmin,29.3201904296875
1851,../1024/data/frame_01043,B4,zmax,791.3838493294936
1852,../1024/data/frame_01043,B5,zmin,589.0117550304383
1853,../1024/data/frame_01043,B5,zmax,4702.997022187298
1854,../1024/data/frame_01043,B6,zmin,17.174389678341473
1855,../1024/data/frame_01043,B6,zmax,552.0631327751267
1856,../1024/data/frame_01043,B7,zmin,0.002644327754112466
1857,../1024/data/frame_01043,B7,zmax,0.44644156577085115
1858,../1024/data/frame_01043,B8,zmin,-0.005572887112054228
